forecastdate,state,primarydate,total,bidenvote,bloombergvote,bookervote,buttigiegvote,klobucharvote,sandersvote,steyervote,warrenvote,yangvote,bidenwin,bloombergwin,bookerwin,buttigiegwin,klobucharwin,sanderswin,steyerwin,warrenwin,yangwin,bidendel,bloombergdel,bookerdel,buttigiegdel,klobuchardel,sandersdel,steyerdel,warrendel,yangdel,timestate
7/07/2019,North Dakota,10/03/2020,14,33.6,0,1.3,8.5,3.2,14,0,15.2,0.4,44.3,0,4.3,8,4.9,11.8,3.6,13.8,3.9,10,0,0,0,0,0,0,4,0,43653North Dakota
7/07/2019,Washington,10/03/2020,89,29.1,0,1,6.3,0.2,23,0,14.5,5.7,35.3,0,4.4,6.5,3.5,23.2,3.6,12.9,6.5,45,0,0,0,0,36,0,8,0,43653Washington
7/07/2019,Northern Marianas,14/03/2020,6,34.5,0,1.9,6.2,1.3,19.2,0,14.2,1.2,45.3,0,4.6,5.8,3.9,17,3.5,11.6,4.1,4,0,0,0,0,2,0,0,0,43653Northern Marianas
7/07/2019,Arizona,17/03/2020,67,32.5,0,0.9,7.8,3,19.5,0,14.9,1.1,41.1,0,4.4,7,4.6,18.2,3.7,12.8,4,38,0,0,0,0,23,0,6,0,43653Arizona
7/07/2019,Florida,17/03/2020,219,33,0,0.6,5,0.3,19.8,0,14.5,3.7,42.1,0,4.3,5.7,3.6,17.9,3.8,12.4,5.3,124,0,0,0,0,74,0,21,0,43653Florida
7/07/2019,Illinois,17/03/2020,155,38.8,0,1.4,6.8,0.9,14.5,0,13.8,1.1,52.6,0,3.7,6.1,3.4,11.4,3.4,10.7,4,130,0,0,0,0,15,0,10,0,43653Illinois
7/07/2019,Ohio,17/03/2020,136,32.2,0,0.5,8.6,3.4,20.5,0,13.1,1.4,40.4,0,4.2,7.5,5,19.5,3.6,11.5,4.4,78,0,0,0,0,49,0,9,0,43653Ohio
7/07/2019,Georgia,24/03/2020,105,38.5,0,3,4.6,2.2,16.1,0,13.1,0.5,52.1,0,4.6,5.1,4.1,12.5,3.6,10.4,3.5,69,0,0,0,0,29,0,7,0,43653Georgia
7/07/2019,Puerto Rico,29/03/2020,51,34.5,0,1.9,6.2,1.3,19.2,0,14.2,1.2,43.6,0,4.4,6.5,4.2,16.9,3.6,11.8,4.1,30,0,0,0,0,16,0,5,0,43653Puerto Rico
7/07/2019,Alaska,4/04/2020,15,33.5,0,0.6,7.9,0.9,14.9,0,16.5,0.5,41.7,0,4.3,7.6,4.2,12.8,3.8,14.6,4.5,9,0,0,0,0,1,0,5,0,43653Alaska
7/07/2019,Hawaii,4/04/2020,24,28.2,0,0.4,7.1,0.2,22.2,0,16.4,5,32.3,0,4.3,7.3,4,22.5,4,14.7,6.5,10,0,0,0,0,8,0,6,0,43653Hawaii
7/07/2019,Louisiana,4/04/2020,54,41.2,0,3.9,4.9,2.3,14.3,0,9.9,0.3,55.8,0,4.9,5,4.2,10.4,3.5,7.7,3.6,49,0,0,0,0,5,0,0,0,43653Louisiana
7/07/2019,Wyoming,4/04/2020,14,30.6,0,0.8,8.6,2.3,15.8,0,17.3,0.7,37.3,0,4.8,8.6,4.8,13.9,3.9,15.9,4.6,7,0,0,0,0,3,0,4,0,43653Wyoming
7/07/2019,Wisconsin,7/04/2020,84,23.9,0,1.6,10.3,2.1,22.8,0,18,0.9,26.4,0,5.1,9.8,5.3,23.3,4,16.7,4.8,31,0,0,1,0,29,0,23,0,43653Wisconsin
7/07/2019,Connecticut,28/04/2020,60,28,0,3,10.1,0.2,20.4,0,17,1,31.1,0,5.7,10.1,4.4,19.4,4.3,15.7,5,25,0,0,1,0,18,0,15,0,43653Connecticut
7/07/2019,Delaware,28/04/2020,21,33.5,0,3,9.3,0.3,18.3,0,13.7,1,40.2,0,5.4,8.6,4,16,4,12.3,4.8,13,0,0,0,0,7,0,1,0,43653Delaware
7/07/2019,Maryland,28/04/2020,96,27.8,0,4.6,9.4,0.2,18.6,0,16.9,2.2,32,0,6.9,9.4,4.3,17.4,4.3,15.7,5.4,42,0,0,0,0,28,0,26,0,43653Maryland
7/07/2019,New York,28/04/2020,274,24.6,0,1.5,8.9,0.1,17.8,0,16.1,1.7,27.3,0,5.4,9.4,4.7,17.7,4.8,15.4,5.5,115,0,0,0,0,83,0,75,0,43653New York
7/07/2019,Pennsylvania,28/04/2020,186,37.7,0,2,7.7,1.5,16.2,0,13.8,0.6,47.1,0,4.6,7,4.4,13.1,3.8,11.5,4.3,121,0,0,0,0,52,0,13,0,43653Pennsylvania
7/07/2019,Rhode Island,28/04/2020,26,28.5,0,5.6,7.2,0.1,20.7,0,14.3,3,32.8,0,7,8,4.4,19.3,4.2,13.4,5.7,14,0,0,0,0,10,0,2,0,43653Rhode Island
7/07/2019,Guam,2/05/2020,7,34.5,0,1.9,6.2,1.3,19.2,0,14.2,1.2,41.6,0,5,6.7,4.7,16.7,4,12,4.6,4,0,0,0,0,3,0,0,0,43653Guam
7/07/2019,Kansas,2/05/2020,39,35.5,0,0.8,7.7,2.1,14.5,0,15.3,0.3,44,0,4.9,8,4.6,12.1,4,12.8,4,25,0,0,0,0,3,0,11,0,43653Kansas
7/07/2019,Indiana,5/05/2020,82,31.2,0,0.6,16,3.5,16,0,11.4,0.5,35.8,0,4.8,14.5,5.9,14.6,4.2,10.5,4.7,39,0,0,20,0,20,0,2,0,43653Indiana
7/07/2019,Nebraska,12/05/2020,29,36.9,0,2.7,6.6,0,13.5,0,16.8,0.5,44.5,0,5.4,6.6,4.2,11,4.1,14.2,4.4,19,0,0,0,0,2,0,8,0,43653Nebraska
7/07/2019,West Virginia,12/05/2020,28,42.5,0,2.7,4.7,3.2,12.8,0,10.8,0.4,54.7,0,4.8,5.6,4.8,9.2,3.4,8.6,3.8,27,0,0,0,0,1,0,0,0,43653West Virginia
7/07/2019,Kentucky,19/05/2020,54,38.2,0,4.5,7.3,3.6,14,0,9.1,0.5,47.6,0,6.1,7.2,5.4,11.1,4.2,8.2,4.4,51,0,0,0,0,3,0,0,0,43653Kentucky
7/07/2019,Oregon,19/05/2020,61,28.3,0,1,6.7,0.6,22.1,0,15.4,5.4,31.2,0,5.1,7.6,4.7,20.9,4.5,13.7,7.3,26,0,0,0,0,20,0,14,0,43653Oregon
7/07/2019,District of Columbia,2/06/2020,20,30.6,0,7.1,7.7,1.3,17,0,13.6,2.4,34.4,0,8.5,8.4,5.1,14.8,4.8,12.9,6,12,0,0,0,0,7,0,1,0,43653District of Columbia
7/07/2019,Montana,2/06/2020,19,30.5,0,0.8,8.8,1.9,16.3,0,16.5,1.1,34.4,0,5.2,9,5.3,14.6,4.8,14.9,5.3,9,0,0,0,0,5,0,5,0,43653Montana
7/07/2019,New Jersey,2/06/2020,126,25.7,0,10.4,7.2,0,20,0,12.6,3.7,27.5,0,11,8.2,4.9,19.2,4.5,12.7,6.8,66,0,2,0,0,52,0,6,0,43653New Jersey
7/07/2019,New Mexico,2/06/2020,34,29.7,0,1.1,6,0.2,22.1,0,14.6,5.6,32.7,0,5.2,7.6,4.7,20.4,4.3,13,7.2,18,0,0,0,0,13,0,3,0,43653New Mexico
7/07/2019,South Dakota,2/06/2020,16,32.9,0,1.6,8.3,2.6,14,0,15.5,0.4,38.4,0,5.6,8.3,5.4,12.4,4.3,14.1,5.1,10,0,0,0,0,1,0,5,0,43653South Dakota
7/07/2019,Virgin Islands,6/06/2020,7,34.5,0,1.9,6.2,1.3,19.2,0,14.2,1.2,39.5,0,5.5,7.1,4.5,16.7,4.3,12.1,4.8,4,0,0,0,0,3,0,0,0,43653Virgin Islands
7/07/2019,US,1/07/2020,41,32.9,0,2.2,7.5,1.8,17.6,0,14.5,1.6,42.8,0,4,7.2,3.5,17.7,2.8,14.2,3.7,2241,0,2,28,3,1073,0,630,0,43653US
10/07/2019,Iowa,3/02/2020,41,27,0,1.7,12.9,2.8,16.6,0,17.6,1.1,34.3,0,4.1,12.3,4.4,16.7,3.1,17.5,4,17,0,0,2,0,11,0,11,0,43656Iowa
10/07/2019,New Hampshire,11/02/2020,24,29.7,0,2,10.4,1.7,17.7,0,16.7,1.4,38.2,0,3.9,9.5,4.1,17.2,3.3,16.1,4.2,11,0,0,0,0,7,0,6,0,43656New Hampshire
10/07/2019,Nevada,22/02/2020,36,31.3,0,1.2,6.6,1,16.4,0,19.2,2.8,40.9,0,3.8,6.6,3.5,14.7,3.4,18.3,4.7,17,0,0,0,0,9,0,10,0,43656Nevada
10/07/2019,South Carolina,29/02/2020,54,40.6,0,3.3,4.1,0.6,14.3,0,13.4,0.9,58.2,0,4,4.4,2.9,10.6,2.6,10,3.2,46,0,0,0,0,5,0,3,0,43656South Carolina
10/07/2019,Alabama,3/03/2020,52,42.8,0,4.2,4.5,2,12.3,0,11.3,0.6,61.9,0,3.9,4.5,3.2,8.8,2.6,8.1,3.2,49,0,0,0,0,2,0,1,0,43656Alabama
10/07/2019,American Samoa,3/03/2020,6,34.2,0,1.8,6.2,1.3,18.7,0,14.9,1.4,45.2,0,3.7,6,3.5,17.3,3.2,13,3.9,4,0,0,0,0,2,0,0,0,43656American Samoa
10/07/2019,Arkansas,3/03/2020,31,38.7,0,4.7,7,2.3,14.3,0,9.4,0.5,55.1,0,4.8,6.2,3.7,12.1,3.1,7.6,3.3,28,0,0,0,0,3,0,0,0,43656Arkansas
10/07/2019,California,3/03/2020,416,26.4,0,0.8,9.2,0.5,20.1,0,19.6,2.3,31.1,0,3.8,9.1,3.7,20.5,3.8,19.5,4.4,166,0,0,0,0,126,0,123,0,43656California
10/07/2019,Colorado,3/03/2020,67,28.1,0,0.6,6.1,2,21.2,0,15.8,5.3,34.2,0,3.8,6.9,4.3,22.4,3.4,14.9,6,29,0,0,0,0,22,0,16,0,43656Colorado
10/07/2019,Democrats Abroad,3/03/2020,13,34.2,0,1.8,6.2,1.3,18.7,0,14.9,1.4,45,0,4.1,5.9,3.6,17.7,3.4,12.3,3.9,8,0,0,0,0,4,0,1,0,43656Democrats Abroad
10/07/2019,Maine,3/03/2020,24,25.4,0,2.2,8.5,1,19.2,0,17.8,3.7,29.8,0,4.8,8.8,4.3,20.6,4,17.6,5.6,10,0,0,0,0,7,0,7,0,43656Maine
10/07/2019,Massachusetts,3/03/2020,91,27.1,0,1.7,11.9,0.4,15.7,0,21.4,1.4,31.9,0,4.1,11.1,3.6,15.1,3.7,22.2,4.3,37,0,0,3,0,22,0,29,0,43656Massachusetts
10/07/2019,Minnesota,3/03/2020,75,23.4,0,0.6,8.9,12.4,16.8,0,16.6,1.1,27.3,0,4.4,9.3,11.9,17.7,3.8,16.7,4.6,30,0,0,0,3,21,0,21,0,43656Minnesota
10/07/2019,North Carolina,3/03/2020,110,33.6,0,0.9,6.3,1.5,18.7,0,15.2,0.9,44.2,0,3.6,6.8,3.7,17.3,3.4,13.2,3.8,55,0,0,0,0,30,0,25,0,43656North Carolina
10/07/2019,Oklahoma,3/03/2020,37,39.7,0,4.2,3.9,1.9,14,2.7,9.3,0.5,55.7,0,4.7,4.5,3.6,11.8,4.1,7.7,3.4,35,0,0,0,0,2,0,0,0,43656Oklahoma
10/07/2019,Tennessee,3/03/2020,64,39.2,0,3.5,6.6,2.6,14.1,0,10.7,0.4,55.2,0,4.4,6,3.8,11.5,3.1,8.8,3.2,57,0,0,0,0,6,0,1,0,43656Tennessee
10/07/2019,Texas,3/03/2020,228,31.4,0,1,7,1.1,17.5,0,17.1,2,40.2,0,3.9,7,3.8,16.6,3.6,15.5,4.4,108,0,0,0,0,60,0,59,0,43656Texas
10/07/2019,Utah,3/03/2020,29,31.8,0,0.7,7.5,2.2,16.7,0,15.9,1.1,40.9,0,3.8,7.4,4.1,16,3.3,14.9,3.9,14,0,0,0,0,8,0,7,0,43656Utah
10/07/2019,Vermont,3/03/2020,16,22.5,0,1.2,7.8,1.3,29.2,0,15.1,2.5,23.1,0,3.8,7.9,3.7,36.1,3.5,13.8,4.5,5,0,0,0,0,7,0,4,0,43656Vermont
10/07/2019,Virginia,3/03/2020,99,34.4,0,2.1,8.4,1.5,16,0,14.8,1,46.7,0,4,7.6,3.5,14.4,3.3,12.5,3.7,61,0,0,0,0,29,0,9,0,43656Virginia
10/07/2019,Idaho,10/03/2020,20,35,0,0,7.5,4.1,13.2,0,16.3,0,46.7,0,3.1,7.2,4.9,11.8,3.3,14.4,3.6,13,0,0,0,0,1,0,6,0,43656Idaho
10/07/2019,Michigan,10/03/2020,125,34.6,0,0.6,6.7,2.9,19.2,0,14.6,1,45.1,0,3.5,6.2,4.4,17.4,3.3,12.7,3.9,73,0,0,0,0,40,0,12,0,43656Michigan
10/07/2019,Mississippi,10/03/2020,36,46.3,0,3.5,3.6,1.2,12.2,0,10.5,0.5,67,0,3.6,3.5,2.6,7.9,2.6,6.6,2.9,35,0,0,0,0,1,0,0,0,43656Mississippi
10/07/2019,Missouri,10/03/2020,68,39.7,0,2.6,5.2,2.6,15.1,0,11.9,0.6,55.2,0,4.2,5.2,4.1,12.2,2.9,8.8,3.4,48,0,0,0,0,18,0,2,0,43656Missouri
10/07/2019,North Dakota,10/03/2020,14,33.6,0,1.3,8.5,3,13.8,0,15.8,0.4,44.4,0,3.8,8.2,4.5,12.7,3.9,13.7,3.7,10,0,0,0,0,0,0,4,0,43656North Dakota
10/07/2019,Washington,10/03/2020,89,28.9,0,0.9,6.2,0.2,22.7,0,14.9,5.8,34.6,0,3.7,6.9,3.5,24,3.8,13.3,6.3,45,0,0,0,0,36,0,8,0,43656Washington
10/07/2019,Northern Marianas,14/03/2020,6,34.2,0,1.8,6.2,1.3,18.7,0,14.9,1.4,44.7,0,3.8,6.4,3.6,17.6,3,12.5,4,4,0,0,0,0,2,0,0,0,43656Northern Marianas
10/07/2019,Arizona,17/03/2020,67,32.3,0,0.9,7.8,3,19.3,0,15.2,1.1,40.1,0,3.7,7.4,4.6,18.5,3.8,13.6,4.1,32,0,0,0,0,19,0,15,0,43656Arizona
10/07/2019,Florida,17/03/2020,219,32.7,0,0.6,4.9,0.3,19.6,0,14.9,3.9,41.3,0,3.7,5.9,3.5,18.8,3.8,12.9,5.3,124,0,0,0,0,74,0,21,0,43656Florida
10/07/2019,Illinois,17/03/2020,155,38.7,0,1.4,6.7,0.9,14.5,0,13.9,1.2,52.6,0,3.7,6,3.4,12,3.2,11.3,3.4,130,0,0,0,0,15,0,10,0,43656Illinois
10/07/2019,Ohio,17/03/2020,136,32,0,0.5,8.5,3.4,20.2,0,13.6,1.5,40,0,3.5,8,4.8,19.9,3.4,11.9,4.5,78,0,0,0,0,49,0,9,0,43656Ohio
10/07/2019,Georgia,24/03/2020,105,38.3,0,2.9,4.6,2.2,15.9,0,13.6,0.5,51.4,0,4.3,5.6,4,13.1,3.2,10.8,3.5,69,0,0,0,0,29,0,7,0,43656Georgia
10/07/2019,Puerto Rico,29/03/2020,51,34.2,0,1.8,6.2,1.3,18.7,0,14.9,1.4,43.2,0,4.1,6.6,4.1,17,3.7,12.8,4.2,30,0,0,0,0,16,0,5,0,43656Puerto Rico
10/07/2019,Alaska,4/04/2020,15,33.3,0,0.5,7.9,0.9,14.6,0,17,0.5,41.6,0,3.7,7.8,3.9,13.6,3.8,15.2,4.3,9,0,0,0,0,1,0,5,0,43656Alaska
10/07/2019,Hawaii,4/04/2020,24,28,0,0.4,7.1,0.2,21.9,0,16.8,5.2,31.8,0,4,7.4,3.7,22.9,4,15.5,6.4,10,0,0,0,0,8,0,6,0,43656Hawaii
10/07/2019,Louisiana,4/04/2020,54,41.1,0,3.8,4.9,2.2,14,0,10.5,0.4,55.2,0,4.5,5.3,3.9,11.2,3.5,8.3,3.8,50,0,0,0,0,3,0,1,0,43656Louisiana
10/07/2019,Wyoming,4/04/2020,14,30.4,0,0.8,8.6,2.3,15.6,0,17.7,0.7,36.9,0,4.2,8.7,4.7,14.9,3.7,16.6,4.7,7,0,0,0,0,3,0,4,0,43656Wyoming
10/07/2019,Wisconsin,7/04/2020,84,24.1,0,1.5,10,2.2,22.8,0,18,1,25.8,0,4.5,10,4.8,24,3.8,18.2,4.6,31,0,0,0,0,30,0,23,0,43656Wisconsin
10/07/2019,Connecticut,28/04/2020,60,27.8,0,2.9,10,0.2,20.1,0,17.5,1.2,30.6,0,5.5,9.6,4.2,19.6,4.5,16.4,5.1,26,0,0,0,0,18,0,16,0,43656Connecticut
10/07/2019,Delaware,28/04/2020,21,33.4,0,2.9,9.3,0.3,18,0,14.1,1.2,39.4,0,5.3,8.8,4,16.4,3.9,12.6,4.7,12,0,0,0,0,7,0,2,0,43656Delaware
10/07/2019,Maryland,28/04/2020,96,27.6,0,4.5,9.3,0.2,18.3,0,17.3,2.4,31.3,0,6.1,9.8,4.3,18,4.2,16.2,5.4,42,0,0,0,0,28,0,26,0,43656Maryland
10/07/2019,New York,28/04/2020,274,24.4,0,1.4,8.8,0.1,17.6,0,16.5,1.9,26.7,0,5.1,9.6,4.2,18.1,4.4,16.2,5.8,114,0,0,0,0,82,0,77,0,43656New York
10/07/2019,Pennsylvania,28/04/2020,186,37.4,0,2,7.6,1.6,16.4,0,14,0.7,46.3,0,4.1,7.5,4.6,14.2,3.5,11.5,4.3,120,0,0,0,0,53,0,13,0,43656Pennsylvania
10/07/2019,Rhode Island,28/04/2020,26,28.3,0,5.4,7.2,0.2,20.4,0,14.7,3.2,31.3,0,6.5,8,4.4,21.2,4.2,13.7,6,14,0,0,0,0,10,0,2,0,43656Rhode Island
10/07/2019,Guam,2/05/2020,7,34.2,0,1.8,6.2,1.3,18.7,0,14.9,1.4,40.6,0,4.5,7.1,4.5,16.7,4,13.2,4.8,5,0,0,0,0,2,0,0,0,43656Guam
10/07/2019,Kansas,2/05/2020,39,35.3,0,0.8,7.7,2.1,14.3,0,15.7,0.3,43,0,4.3,8.2,4.3,12.7,3.7,13.7,4.2,25,0,0,0,0,3,0,11,0,43656Kansas
10/07/2019,Indiana,5/05/2020,82,31,0,0.6,15.9,3.5,15.8,0,11.8,0.5,36.2,0,4.5,14.9,5.5,15.1,4.2,10.5,4.7,40,0,0,20,0,20,0,2,0,43656Indiana
10/07/2019,Nebraska,12/05/2020,29,36.8,0,2.7,6.5,0,13.3,0,17.2,0.6,44.6,0,5,7.1,3.8,11.7,4.1,14.3,4.5,18,0,0,0,0,2,0,9,0,43656Nebraska
10/07/2019,West Virginia,12/05/2020,28,42.4,0,2.6,4.7,3.1,12.6,0,11.4,0.4,54.1,0,4.3,5.6,4.7,10.3,3.4,9.1,3.8,27,0,0,0,0,1,0,0,0,43656West Virginia
10/07/2019,Kentucky,19/05/2020,54,38.5,0,4.5,7.3,2.6,13.9,0,9.7,0.5,47.6,0,5.7,7.5,4.8,12.2,4.1,8.5,4.5,51,0,0,0,0,3,0,0,0,43656Kentucky
10/07/2019,Oregon,19/05/2020,61,28.2,0,1,6.6,0.6,21.8,0,15.9,5.5,30.9,0,4.7,7.4,4.5,21.3,4.6,14.8,7,26,0,0,0,0,20,0,15,0,43656Oregon
10/07/2019,District of Columbia,2/06/2020,20,30.4,0,6.9,7.6,1.3,16.7,0,14.1,2.6,34.3,0,7.4,8.6,4.7,16.2,4.6,13.3,5.8,12,0,0,0,0,6,0,2,0,43656District of Columbia
10/07/2019,Montana,2/06/2020,19,30.3,0,0.8,8.8,1.9,16,0,17,1.1,32.8,0,5.2,9.7,5,15.6,4.4,16,5.2,9,0,0,0,0,5,0,5,0,43656Montana
10/07/2019,New Jersey,2/06/2020,126,25.6,0,10.2,7.2,0,19.8,0,13.1,3.9,27.2,0,10.5,8.7,4.5,19.8,4.6,12.9,6.8,65,0,2,0,0,51,0,8,0,43656New Jersey
10/07/2019,New Mexico,2/06/2020,34,29.5,0,1,6,0.2,21.8,0,15.1,5.8,31.7,0,4.8,7.3,4.3,21.2,4.4,13.9,7.5,15,0,0,0,0,11,0,8,0,43656New Mexico
10/07/2019,South Dakota,2/06/2020,16,33,0,1.7,8.3,2.1,13.9,0,16.1,0.5,38.1,0,5.2,8.9,5.1,12.7,4.2,14.7,4.9,10,0,0,0,0,1,0,5,0,43656South Dakota
10/07/2019,Virgin Islands,6/06/2020,7,34.2,0,1.8,6.2,1.3,18.7,0,14.9,1.4,38.7,0,4.9,7.2,4.7,16.9,4.3,12.6,5.4,5,0,0,0,0,2,0,0,0,43656Virgin Islands
10/07/2019,US,1/07/2020,41,32.8,0,2.1,7.4,1.7,17.3,0,15,1.7,42.8,0,3.3,7.4,3.2,18.3,2.6,15,3.6,2221,0,2,25,3,1053,0,672,0,43656US
13/07/2019,Iowa,3/02/2020,41,27.1,0,1.7,12.8,2.8,16.7,0,17.5,1.1,34.3,0,4.1,12.3,4.4,16.7,3.1,17.5,4,17,0,0,2,0,11,0,11,0,43659Iowa
13/07/2019,New Hampshire,11/02/2020,24,29.2,0,1.9,10.6,1.9,17,0,17.1,2.1,38.2,0,3.9,9.5,4.1,17.2,3.3,16.1,4.2,11,0,0,0,0,6,0,6,0,43659New Hampshire
13/07/2019,Nevada,22/02/2020,36,31.3,0,1.2,6.6,1,16.5,0,19.2,2.8,40.9,0,3.8,6.6,3.5,14.7,3.4,18.3,4.7,17,0,0,0,0,9,0,10,0,43659Nevada
13/07/2019,South Carolina,29/02/2020,54,42.8,0,3.5,3.4,0.3,16,0,10.1,1.1,58.2,0,4,4.4,2.9,10.6,2.6,10,3.2,39,0,0,0,0,14,0,1,0,43659South Carolina
13/07/2019,Alabama,3/03/2020,52,43.1,0,4.2,4.5,2,12.6,0,11.3,0.6,61.9,0,3.9,4.5,3.2,8.8,2.6,8.1,3.2,49,0,0,0,0,2,0,1,0,43659Alabama
13/07/2019,American Samoa,3/03/2020,6,34.2,0,1.8,6.2,1.3,18.7,0,14.9,1.4,45.2,0,3.7,6,3.5,17.3,3.2,13,3.9,4,0,0,0,0,2,0,0,0,43659American Samoa
13/07/2019,Arkansas,3/03/2020,31,38.7,0,4.7,7,2.3,14.3,0,9.4,0.6,55.1,0,4.8,6.2,3.7,12.1,3.1,7.6,3.3,28,0,0,0,0,3,0,0,0,43659Arkansas
13/07/2019,California,3/03/2020,416,23.8,0,0.9,9,0.8,20.5,0,21.5,2.4,31.1,0,3.8,9.1,3.7,20.5,3.8,19.5,4.4,150,0,0,0,0,130,0,136,0,43659California
13/07/2019,Colorado,3/03/2020,67,28.1,0,0.6,6.1,2,21.1,0,15.8,5.4,34.2,0,3.8,6.9,4.3,22.4,3.4,14.9,6,29,0,0,0,0,22,0,16,0,43659Colorado
13/07/2019,Democrats Abroad,3/03/2020,13,34.2,0,1.8,6.2,1.3,18.7,0,14.9,1.4,45,0,4.1,5.9,3.6,17.7,3.4,12.3,3.9,8,0,0,0,0,4,0,1,0,43659Democrats Abroad
13/07/2019,Maine,3/03/2020,24,25.4,0,2.2,8.6,1,19.2,0,17.7,3.6,29.8,0,4.8,8.8,4.3,20.6,4,17.6,5.6,10,0,0,0,0,7,0,7,0,43659Maine
13/07/2019,Massachusetts,3/03/2020,91,27,0,1.7,11.8,0.4,15.8,0,21.4,1.5,31.9,0,4.1,11.1,3.6,15.1,3.7,22.2,4.3,37,0,0,3,0,22,0,29,0,43659Massachusetts
13/07/2019,Minnesota,3/03/2020,75,23.5,0,0.6,8.9,12.4,16.7,0,16.5,1.1,27.3,0,4.4,9.3,11.9,17.7,3.8,16.7,4.6,30,0,0,0,3,21,0,21,0,43659Minnesota
13/07/2019,North Carolina,3/03/2020,110,33.7,0,1,6.3,1.5,18.7,0,15.1,0.9,44.2,0,3.6,6.8,3.7,17.3,3.4,13.2,3.8,55,0,0,0,0,30,0,25,0,43659North Carolina
13/07/2019,Oklahoma,3/03/2020,37,39.7,0,4.2,3.9,1.9,14,2.7,9.3,0.5,55.7,0,4.7,4.5,3.6,11.8,4.1,7.7,3.4,35,0,0,0,0,2,0,0,0,43659Oklahoma
13/07/2019,Tennessee,3/03/2020,64,39.5,0,3.6,6.5,2.6,14.3,0,10.3,0.5,55.2,0,4.4,6,3.8,11.5,3.1,8.8,3.2,57,0,0,0,0,6,0,1,0,43659Tennessee
13/07/2019,Texas,3/03/2020,228,31.5,0,1,7,1.1,17.5,0,17,2,40.2,0,3.9,7,3.8,16.6,3.6,15.5,4.4,109,0,0,0,0,60,0,59,0,43659Texas
13/07/2019,Utah,3/03/2020,29,31.8,0,0.7,7.5,2.3,16.6,0,15.9,1.3,40.9,0,3.8,7.4,4.1,16,3.3,14.9,3.9,14,0,0,0,0,7,0,7,0,43659Utah
13/07/2019,Vermont,3/03/2020,16,22.5,0,1.2,7.8,1.3,29.2,0,15.1,2.5,23.1,0,3.8,7.9,3.7,36.1,3.5,13.8,4.5,5,0,0,0,0,7,0,4,0,43659Vermont
13/07/2019,Virginia,3/03/2020,99,34.5,0,2.1,8.3,1.6,16,0,14.8,1,46.7,0,4,7.6,3.5,14.4,3.3,12.5,3.7,61,0,0,0,0,29,0,9,0,43659Virginia
13/07/2019,Idaho,10/03/2020,20,35.1,0,0,7.5,4.1,13.2,0,16.3,0,46.7,0,3.1,7.2,4.9,11.8,3.3,14.4,3.6,13,0,0,0,0,1,0,6,0,43659Idaho
13/07/2019,Michigan,10/03/2020,125,34.6,0,0.7,6.7,2.9,19.2,0,14.6,1,45.1,0,3.5,6.2,4.4,17.4,3.3,12.7,3.9,73,0,0,0,0,40,0,12,0,43659Michigan
13/07/2019,Mississippi,10/03/2020,36,46.3,0,3.6,3.6,1.2,12.4,0,10.2,0.6,67,0,3.6,3.5,2.6,7.9,2.6,6.6,2.9,35,0,0,0,0,1,0,0,0,43659Mississippi
13/07/2019,Missouri,10/03/2020,68,39.9,0,2.6,5.2,2.6,15.3,0,11.6,0.6,55.2,0,4.2,5.2,4.1,12.2,2.9,8.8,3.4,48,0,0,0,0,18,0,2,0,43659Missouri
13/07/2019,North Dakota,10/03/2020,14,33.6,0,1.3,8.5,3,13.7,0,15.8,0.5,44.4,0,3.8,8.2,4.5,12.7,3.9,13.7,3.7,10,0,0,0,0,0,0,4,0,43659North Dakota
13/07/2019,Washington,10/03/2020,89,28.9,0,0.9,6.2,0.2,22.7,0,14.9,5.8,34.6,0,3.7,6.9,3.5,24,3.8,13.3,6.3,45,0,0,0,0,36,0,8,0,43659Washington
13/07/2019,Northern Marianas,14/03/2020,6,34.2,0,1.8,6.2,1.3,18.7,0,14.9,1.4,44.7,0,3.8,6.4,3.6,17.6,3,12.5,4,4,0,0,0,0,2,0,0,0,43659Northern Marianas
13/07/2019,Arizona,17/03/2020,67,32.4,0,0.9,7.8,3.1,19.3,0,15.1,1.1,40.1,0,3.7,7.4,4.6,18.5,3.8,13.6,4.1,32,0,0,0,0,19,0,15,0,43659Arizona
13/07/2019,Florida,17/03/2020,219,32.7,0,0.6,4.9,0.3,19.7,0,14.8,4,41.3,0,3.7,5.9,3.5,18.8,3.8,12.9,5.3,124,0,0,0,0,74,0,21,0,43659Florida
13/07/2019,Illinois,17/03/2020,155,38.7,0,1.4,6.7,0.9,14.5,0,13.9,1.2,52.6,0,3.7,6,3.4,12,3.2,11.3,3.4,130,0,0,0,0,15,0,10,0,43659Illinois
13/07/2019,Ohio,17/03/2020,136,32,0,0.5,8.5,3.4,20.2,0,13.5,1.5,40,0,3.5,8,4.8,19.9,3.4,11.9,4.5,78,0,0,0,0,49,0,9,0,43659Ohio
13/07/2019,Georgia,24/03/2020,105,38.3,0,2.9,4.6,2.2,15.9,0,13.6,0.5,51.4,0,4.3,5.6,4,13.1,3.2,10.8,3.5,69,0,0,0,0,29,0,7,0,43659Georgia
13/07/2019,Puerto Rico,29/03/2020,51,34.2,0,1.8,6.2,1.3,18.7,0,14.9,1.4,43.2,0,4.1,6.6,4.1,17,3.7,12.8,4.2,30,0,0,0,0,16,0,5,0,43659Puerto Rico
